cycle,name,location.x,location.y,my_zone,gender,socio,my_fit,outplay,my_crime,my_simd,my_simd_imp,num_friends,num_car,id_catch,my_neigh_prob,dis_school,x_cor,y_cor,school_walk_prob,avg_mvpa,avg_walk,daily_od,daily_od_mvpa,mvpa_home,mvpa_sc,mvpa_road,mvpa_play_field,mvpa_home_garden,mvpa_park,mvpa_PG,mvpa_amenity,mvpa_shops,mvpa_F_home,mvpa_fsa,per_days_sixt
11286,children1098,5326.059406,3094.65009,zone(57),boy,1,1.250262902,1.187786827,0.247477927,1,0.6,6,0,63,0.142534419,1806,258565,667975,1,77.96,62.88,25,8,16,27,22,0,0,2.04,0.28,5.84,0.44,3.72,0,0.84
11286,children1099,5511.902663,3073.046292,zone(57),boy,1,1.517559193,1.244562647,0.247477927,1,0.6,5,1,63,0.149347518,1651,258749,667999,0,86.08,19.16,42,19,19,30,6,5.6,0,6.32,0,7.28,0.24,3.12,7,0.84
11286,children1100,5554.988826,3031.72623,zone(57),girl,3,1.173139177,0.838302952,0.247477927,1,0.6,3,0,63,0.100596354,1533,258800,668034,1,65,57,32,8,13,22,17,2.36,0,3.84,0,2.28,0.12,3.12,0,0.56
11286,children1101,5555.679114,3035.107766,zone(57),girl,1,0.644181505,0.646480268,0.247477927,1,0.6,5,0,63,0.077577632,1533,258800,668034,1,53.56,61.68,18,2,7,19,21,1.16,0,0.6,0,0.76,0.36,1.88,0,0.28
11286,children1102,5438.55366,3034.170355,zone(57),girl,1,0.691961093,0.979593393,0.247477927,1,0.6,6,0,126,0.117551207,1689,258683,668033,1,57.32,64.4,35,4,8,19,22,1.32,0,0,0,3.24,0.32,1.76,0,0.44
11286,children1103,5632.55949,3109.277343,zone(57),boy,2,0.888250781,1.370448774,0.247477927,1,0.6,6,2,63,0.164453853,1279,258876,667960,0.698729125,69.36,38.92,33,9,11,23,14,2.84,0,3.52,0.52,2.6,0.44,1.48,8,0.76
11286,children1104,5689.131066,3072.437071,zone(57),boy,1,1.230658353,1.129743197,0.247477927,1,0.6,6,1,63,0.135569184,891,258927,668007,0,66.44,16.64,36,13,16,27,5,3.52,0,6.4,0,4,1.04,2.24,0,0.4
11286,children1105,5570.324118,3060.332153,zone(57),girl,1,0.865138806,1.177790504,0.247477927,1,0.6,3,0,63,0.14133486,1755,258809,668012,1,72.64,85.76,31,4,7,21,29,0,0,2.16,0,2.76,0.04,0.8,9,0.76
11286,children1106,5378.198666,3133.147601,zone(57),boy,1,1.241268027,1.177644304,0.247477927,1,0.6,4,0,63,0.141317316,1906,258622,667934,1,94.4,75.04,39,13,14,27,26,4.44,0,2.88,0,5.88,0.48,1.12,12,0.92
11286,children1107,5312.950991,3170.094263,zone(57),girl,1,0.878337915,1.368932366,0.247477927,1,0.6,7,1,126,0.164271884,1917,258559,667897,0,47.48,15.92,16,3,10,20,5,2.24,0,0.72,0,0.24,0,1.88,5,0.24
11286,children1108,5566.197787,3118.766713,zone(57),girl,1,0.966454442,1.045496383,0.247477927,1,0.6,8,0,63,0.125459566,1709,258811,667954,1,60.88,59.08,47,8,8,20,20,0.56,0,3.04,0,5.36,0.08,1.64,0,0.44
11286,children1109,5620.7805,3023.840102,zone(57),boy,1,1.149012953,0.802361534,0.247477927,1,0.6,5,0,63,0.096283384,1023,258861,668040,1,73.4,43.6,29,10,15,26,15,2.88,0,3.76,0,3.88,0.08,4.96,0,0.76
11286,children1110,5539.559679,3058.947064,zone(57),girl,1,1.649705589,0.964382128,0.247477927,1,0.6,10,2,63,0.115725855,1651,258781,668007,0,65.56,12.2,26,10,18,26,4,5,0,4.68,0,0.64,1.44,4.56,0,0.52
11286,children1111,5281.084726,3030.990639,zone(57),girl,2,1.017964408,0.894407811,0.247477927,1,0.6,6,1,126,0.107328937,1855,258513,668036,0.315632394,46.16,18.12,7,1,12,22,6,0,0,0.36,0,0.64,0.28,4.08,0,0.08
11286,children1112,5327.051619,3088.070883,zone(57),boy,3,0.54458104,1.073062047,0.247477927,1,0.6,7,0,63,0.128767446,1806,258565,667975,1,71.84,89.68,8,0,6,22,31,0,0,0,0,0.88,0.2,0.56,9,0.84
11286,children1113,5161.804893,3154.739338,zone(58),boy,3,1.455353006,1.104117996,0.109617915,1,0.6,6,1,126,0.132494159,2176,258403,667919,0,78.88,17.6,45,20,20,29,5,6.8,0,7.04,0,6.24,0.76,2.88,0,0.76
11286,children1114,5258.520211,3217.520363,zone(58),boy,2,1.112583631,1.129125828,0.109617915,1,0.6,4,0,126,0.135495099,2184,258497,667865,1,80.4,74.4,24,7,13,25,25,3.72,0,1.6,0,2.24,0.04,3.64,4,0.92
11286,children1115,5261.393412,3208.667222,zone(58),boy,1,1.587045857,0.816082367,0.109617915,1,0.6,6,1,126,0.097929884,2184,258497,667865,0,78.72,14.52,33,16,22,30,5,4.56,0,9.2,0,2.56,0.52,4.56,0,0.6
11286,children1116,5182.64532,3278.340982,zone(58),boy,1,0.957282888,1.100183621,0.109617915,1,0.6,4,0,126,0.132022035,2132,258435,667787,1,76.56,84.92,21,6,11,25,29,4.8,0,0,0,2.12,0.52,3.44,0,0.8
11286,children1117,5199.418823,3072.830772,zone(58),boy,1,1.20541233,1.117339438,0.109617915,1,0.6,12,1,126,0.134080733,2002,258440,667984,0,70.08,20.92,12,4,16,26,6,0.48,0,1.6,0,1.96,0.28,3.84,11,0.6
11286,children1118,5191.912402,3241.404636,zone(58),boy,3,0.885126493,0.675068453,0.109617915,1,0.6,7,0,126,0.081008214,2184,258435,667832,1,74.28,76.92,31,8,10,24,27,2.28,0,4.24,0,1.88,0.28,3.04,0,0.76
11286,children1119,5193.355557,3284.741648,zone(58),girl,3,1.152439445,0.866475567,0.109617915,1,0.6,9,1,126,0.103977068,2132,258435,667787,0,58.6,21.04,49,14,10,22,6,8.12,0,3.68,0,2.24,0.28,4.72,0,0.36
11286,children1120,5159.228819,3196.869157,zone(58),girl,1,0.971544526,0.544354682,0.109617915,1,0.6,6,0,126,0.065322562,2176,258403,667919,1,74.28,88.8,19,4,10,21,30,1.64,0,1.04,0,1.36,0.44,0.88,6,0.72
11286,children1121,5259.66968,3214.78351,zone(58),boy,1,1.303474038,1.315634833,0.109617915,1,0.6,8,0,126,0.15787618,2184,258497,667865,1,90.56,78.96,38,13,15,27,28,3.52,0,5.44,0,5,0.52,4.56,0,1
11286,children1122,5235.372345,3286.177293,zone(58),girl,3,1.204304494,0.886320576,0.109617915,1,0.6,5,1,126,0.106358469,2132,258435,667787,0.318285036,58.32,36.44,22,5,12,22,11,2.12,0,1.88,0,1.72,0.88,4.84,0,0.28
11286,children1123,5198.926341,3076.279183,zone(58),girl,4,1.499051478,0.743112244,0.109617915,1,0.6,7,2,126,0.089173469,2002,258440,667984,0.428732573,71.52,37.08,15,4,15,25,12,0.28,0,1.68,0,2.04,0.52,3.48,10,0.6
11286,children1124,5255.517714,3211.70168,zone(58),boy,1,1.042243221,0.694325685,0.109617915,1,0.6,7,0,126,0.083319082,2184,258497,667865,1,91.16,100.4,25,8,13,25,35,4.8,0,0.96,0,2.52,0.56,2.92,5,0.84
11286,children1125,5232.565847,3279.683318,zone(58),boy,1,0.82299862,1.305743665,0.109617915,1,0.6,3,1,126,0.15668924,2132,258435,667787,0.798914402,65.08,53.68,34,8,10,22,19,2.64,0,0.64,0,5.04,0.24,0.52,3,0.56
11286,children1126,5207.456339,3277.601438,zone(58),boy,4,1.199828926,0.857634305,0.109617915,1,0.6,10,2,126,0.102916117,2132,258435,667787,0.333169111,91.76,43.04,23,9,14,26,15,6.6,0,0.56,0,2.44,0.12,0.48,24,1
11286,children1127,5259.705367,3189.983251,zone(58),girl,1,0.933783868,1.077628278,0.109617915,1,0.6,6,0,126,0.129315393,2184,258497,667865,1,74.76,87.04,39,7,8,21,31,1.84,0,2.72,0.4,2.64,0.2,2.6,3,0.8
11286,children1128,5259.036244,3217.141526,zone(58),boy,1,1.060521811,1.143684977,0.109617915,1,0.6,10,0,126,0.137242197,2184,258497,667865,1,82.4,82.16,31,10,12,25,29,1.04,0,5.4,0,3.68,0.12,4.16,0,0.88
11286,children1129,4620.158343,3452.175397,zone(59),girl,3,1.338521172,0.947864586,0.192402372,1,0.6,8,1,26,0.11374375,782,257859,667620,0,66.84,21.72,29,9,13,24,6,3.44,0,5.16,0,0.96,1.68,1.6,9,0.64
11286,children1130,4889.311465,3505.716033,zone(59),boy,1,0.993175497,1.216297696,0.192402372,1,0.6,7,0,26,0.145955724,1214,258129,667567,1,76.48,60,43,12,12,24,21,8.68,0,1.84,1.48,0.92,0.36,3.76,0,0.76
11286,children1131,5159.318296,3080.0036,zone(59),boy,1,0.369603026,1.007586034,0.192402372,1,0.6,4,1,126,0.120910324,2070,258389,667990,0.931372809,55,65.36,23,3,4,19,24,1.16,0,1.32,0,0.72,0.16,1.16,1,0.24
11286,children1132,4843.309193,3467.347606,zone(59),boy,3,1.073446153,0.727488626,0.192402372,1,0.6,6,0,26,0.087298635,1361,258053,667567,1,92.52,78.84,17,6,13,26,27,1.88,0,3.76,0.12,0.44,0.12,0.72,17,0.96
11286,children1133,4593.139868,3437.22946,zone(59),girl,4,0.856884565,1.005965656,0.192402372,1,0.6,7,2,26,0.120715879,731,257859,667620,0.375524172,52.72,28.16,11,2,9,20,10,2.12,0,0,0.2,0,0,1.44,9,0.2
11286,children1134,4718.265153,3372.9461,zone(59),boy,3,1.473851427,1.206486482,0.192402372,1,0.6,6,0,26,0.144778378,959,257963,667708,1,109.24,73,34,17,17,29,25,12.6,0,4.48,0.44,0,0.6,3.88,14,1
11286,children1135,4737.044898,3335.598711,zone(59),girl,4,0.834926463,1.257431649,0.192402372,1,0.6,6,2,26,0.150891798,531,257979,667732,0,41.84,6,37,7,10,20,2,6.28,0,0.88,0.56,0.2,0.2,1.28,0,0.12
11286,children1136,4788.739411,3469.847564,zone(59),girl,3,1.265383162,0.800770844,0.192402372,1,0.6,5,0,26,0.096092501,1101,258037,667605,1,82.56,70.92,59,17,12,23,25,5.12,0,9.56,1.76,1.16,0.16,3.36,0,0.84
11286,children1137,4747.472517,3312.569011,zone(59),girl,1,0.715647036,1.249335335,0.192402372,1,0.6,4,1,26,0.14992024,959,257989,667757,0.842169321,58.8,61.36,7,1,8,20,21,1,0,0.16,0,0,0.04,0.68,7,0.44
11286,children1138,4666.495942,3428.685071,zone(59),girl,3,0.778592351,1.02465485,0.192402372,1,0.6,6,2,26,0.122958582,531,257908,667639,0,43.48,8.6,20,5,8,19,2,2.52,0,2.64,0,0,0.28,2.08,5,0.08
11286,children1139,4742.453012,3141.530681,zone(59),boy,3,1.042443101,0.92161292,0.192402372,1,0.6,6,0,62,0.11059355,1997,257995,667932,1,74.68,68.48,10,2,13,25,24,0,0,0.44,0,2.4,0.48,3.56,4,0.76
11286,children1140,4794.773041,3432.87101,zone(59),girl,1,1.173964969,0.971997788,0.192402372,1,0.6,8,1,26,0.116639735,1195,258041,667645,0.92800369,72.28,53.6,29,9,11,23,19,4.16,0,5.28,0.16,0,1.04,3.16,4,0.72
11286,children1141,4690.141228,3403.29459,zone(59),girl,4,1.511688421,0.992921128,0.192402372,1,0.6,5,1,26,0.119150535,531,257938,667677,0.984892804,79.44,28.12,16,6,14,25,9,6.16,0,0,0,0,0,1.72,21,0.88
11286,children1142,4699.401628,3561.738268,zone(59),girl,2,0.891655139,1.038308705,0.192402372,1,0.6,8,2,26,0.124597045,677,257927,667536,0.711269353,53.4,29,34,8,9,20,10,2.76,0,5.44,0.76,0,0.36,3.28,0,0.32
11286,children1143,5029.229598,3028.960339,zone(59),boy,1,0.971587893,0.932026955,0.192402372,1,0.6,6,1,126,0.111843235,2349,258242,668030,0.860413957,66.4,58.68,19,5,13,23,20,2.68,0,1.4,0,1.76,0.56,2.28,0,0.64
11286,children1144,5040.89865,3029.880801,zone(59),girl,1,0.374667529,0.647017249,0.192402372,1,0.6,6,1,126,0.07764207,2349,258242,668030,0,31.8,17.2,25,3,4,17,5,2.12,0,1.12,0,0.04,0,1.12,0,0
11286,children1145,4764.064015,3456.520998,zone(59),girl,3,1.125707899,1.033777515,0.192402372,1,0.6,5,0,26,0.124053302,1195,258006,667612,1,77.6,84.84,30,9,9,22,29,1.04,0,8.72,0,0.12,0.84,5.36,0,0.84
11286,children1146,4892.563362,3507.775424,zone(59),boy,1,0.874374589,1.269472479,0.192402372,1,0.6,11,2,26,0.152336698,787,258129,667567,0.290608324,58.28,19.92,29,7,13,23,6,3.4,0,3.16,0,1.08,1.16,2.4,3,0.48
11286,children1147,4766.855451,3278.869589,zone(59),girl,3,0.850648097,0.87920182,0.192402372,1,0.6,6,1,26,0.105504218,642,258003,667791,0.443499438,43,16.04,26,5,9,20,5,1.84,0,2.2,0.76,0.8,0.32,1.88,0,0.12
11286,children1148,4746.496012,3308.05437,zone(59),girl,1,0.635932659,0.89087187,0.192402372,1,0.6,7,0,26,0.106904624,531,257989,667757,1,47,33.6,19,4,6,19,12,3.48,0,0.76,0,0,0.08,1.68,2,0.24
11286,children1149,4751.402903,3314.937494,zone(59),boy,2,0.922300388,1.291930675,0.192402372,1,0.6,5,1,26,0.155031681,531,257989,667757,0.713104062,65.68,22.16,38,14,12,24,7,10.84,0,2.96,0.2,0,0.04,2.2,4,0.64
11286,children1150,4291.507288,2432.824596,zone(60),girl,2,0.88752149,0.928527078,-0.100954861,2,0.7,4,1,126,0.129993791,1762,257540,668631,0,42.64,11.04,9,2,10,20,4,0,0,1.44,0,0.64,0.4,2.04,2,0.12
11286,children1151,4322.483922,2605.96094,zone(60),girl,3,1.095571342,1.048311231,-0.100954861,2,0.7,5,0,126,0.146763572,1764,257567,668465,1,79.8,88.12,31,7,9,22,30,1.92,0,2.52,0,2.92,0,2.16,8,0.92
11286,children1152,4219.706886,2395.927155,zone(60),boy,4,1.054967122,1.181554027,-0.100954861,2,0.7,5,0,126,0.165417564,1762,257467,668671,1,101.2,105.24,19,6,11,26,36,3.12,0,1.16,0,2.56,0,1.04,19,1
11286,children1153,4382.704199,2666.348935,zone(60),boy,1,0.921850354,1.166539863,-0.100954861,2,0.7,4,1,126,0.163315581,1381,257622,668409,0,56.92,15.36,37,10,12,24,5,4.76,0,2.52,0,3.44,0.52,2.88,0,0.36
11286,children1154,4202.958646,2528.318843,zone(60),girl,2,0.764881356,0.997214586,-0.100954861,2,0.7,8,0,126,0.139610042,1770,257444,668534,1,66.28,75.88,31,4,6,20,28,0.64,0,2.44,0,1.48,0.72,3.68,2,0.64
11286,children1155,4281.707267,2679.643438,zone(60),boy,3,1.162950326,0.691757646,-0.100954861,2,0.7,3,2,126,0.09684607,1541,257522,668386,0.770293922,63.76,32.6,15,4,18,26,11,0.72,0,1.28,0,2.44,0.52,2.32,0,0.64
11286,children1156,4279.538158,2604.524678,zone(60),boy,3,0.798747991,1.002416885,-0.100954861,2,0.7,8,0,126,0.140338364,1741,257518,668462,1,76.56,80.44,30,6,8,23,28,1.36,0,0.44,0,5.04,0.24,1.24,7,0.64
11286,children1157,4783.978462,2420.820411,zone(60),girl,4,0.738118732,1.008193636,-0.100954861,2,0.7,5,1,126,0.141147109,1199,258020,668646,0.291210505,42.24,15.16,25,5,8,20,5,2.64,0,1.84,0,0.56,0.28,2.6,0,0.12
11286,children1158,4290.105635,2605.448607,zone(60),girl,1,1.063741482,1.001148924,-0.100954861,2,0.7,5,1,126,0.140160849,1741,257534,668462,0,59.04,28.12,7,1,11,22,10,0,0,0.32,0,0.72,0,0.8,12,0.48
11286,children1159,4501.732652,2602.270952,zone(60),boy,3,1.361094936,0.748268764,-0.100954861,2,0.7,6,2,126,0.104757627,1383,257746,668458,0.841173444,75.04,35.28,20,9,19,29,12,2.88,0,3.48,0,2.68,0.24,4.88,0,0.84
11286,children1160,4722.142974,2372.583303,zone(60),girl,1,0.607955456,1.094235376,-0.100954861,2,0.7,9,1,126,0.153192953,1285,257961,668699,0,41.28,18.12,25,4,6,18,7,2.44,0,1.2,0.16,0.28,0,1.24,3,0.08
11286,children1161,4273.509686,2609.688917,zone(60),boy,3,0.898827442,0.745097426,-0.100954861,2,0.7,5,0,126,0.10431364,1741,257518,668462,1,89.08,95.84,14,4,9,23,34,1.4,0,1.52,0,1.12,0.24,0.72,16,0.96
11286,children1162,4549.588523,2631.098406,zone(60),boy,3,1.169991416,1.045741515,-0.100954861,2,0.7,6,2,126,0.146403812,1383,257782,668445,0.921182993,78.92,43.16,35,12,15,27,15,3.96,0,0.84,0,7.4,0,2.76,5,0.8
11286,children1163,4744.873643,2403.077915,zone(60),boy,3,1.18634853,0.975102766,-0.100954861,2,0.7,5,0,126,0.136514387,1275,257984,668662,1,89,64.48,25,10,14,27,22,6.16,0,4.04,0,0.36,0,3.6,10,0.92
11286,children1164,4341.220434,2562.241066,zone(60),girl,3,1.632239365,0.767035881,-0.100954861,2,0.7,9,1,126,0.107385023,1879,257587,668509,0.598757628,84.76,52.52,22,8,17,25,19,2.56,0,4.32,0,1.48,0.2,2,11,0.8
11286,children1165,4373.254083,2666.731358,zone(60),boy,1,0.987809165,1.034157951,-0.100954861,2,0.7,9,0,126,0.144782113,1381,257622,668409,1,81.24,67.12,57,15,10,25,22,1.76,0,3.36,0.36,10.16,0,2.04,4,0.92
11286,children1166,4308.854343,2477.168796,zone(60),girl,2,1.216031494,0.556297145,-0.100954861,2,0.7,4,1,126,0.0778816,1762,257551,668590,0,55.4,19.64,20,4,13,23,7,1.96,0,0,0,2.88,0.72,1.8,4,0.44
11286,children1167,4191.905373,2509.992766,zone(60),boy,2,0.661363382,0.887146201,-0.100954861,2,0.7,6,1,126,0.124200468,1793,257438,668554,0,42.48,10.72,10,2,8,21,3,1.2,0,0.24,0,0.96,0.04,1.04,5,0
11286,children1168,4259.311644,2684.411736,zone(60),boy,2,0.879858504,0.839645399,-0.100954861,2,0.7,4,2,126,0.117550356,1722,257502,668383,0.516410894,60.64,35.2,28,7,9,24,11,1.44,0,0.68,0,5.56,0.84,2,4,0.44
11286,children1169,4302.682909,2635.241874,zone(60),boy,4,0.58169655,0.870045033,-0.100954861,2,0.7,6,1,126,0.121806305,1741,257540,668436,0,48.44,22.32,18,4,6,21,8,1.84,0,0.24,0,2.12,0.2,2.32,5,0.28
11286,children1170,4425.997316,2539.187832,zone(60),girl,4,0.538243525,0.998055141,-0.100954861,2,0.7,8,2,126,0.13972772,1501,257664,668529,0.465508135,42.36,30.96,16,2,6,18,10,0.84,0,0.32,0,1.08,0,0.76,4,0.04
11286,children1171,4201.357831,2628.732334,zone(60),girl,1,0.485854712,0.990282108,-0.100954861,2,0.7,6,0,126,0.138639495,1679,257447,668443,1,52.84,69.48,42,4,4,18,23,0.72,0,1.56,0,1.88,0.16,2.76,0,0.28
11286,children1172,4616.599923,2581.510743,zone(60),girl,4,1.509524134,0.678430927,-0.100954861,2,0.7,7,1,126,0.09498033,1362,257853,668496,0.248090617,79.64,29.44,2,0,16,25,10,0,0,0,0,0.6,0,0,27,1
11286,children1173,4230.114306,2549.634118,zone(60),girl,1,0.344945618,0.747264907,-0.100954861,2,0.7,5,1,126,0.104617087,1770,257474,668523,0,31.08,13.08,19,1,3,17,4,0,0,1,0,0.68,0,0.72,2,0
11286,children1174,4294.730652,2472.277987,zone(60),boy,3,0.3,0.759725033,-0.100954861,2,0.7,5,0,126,0.106361505,1762,257527,668599,1,55.6,69.68,30,3,3,19,24,2.08,0,0.76,0,1.08,0.04,0.4,3,0.36
11286,children1175,4341.634498,2562.746373,zone(60),boy,1,0.721067903,0.926062099,-0.100954861,2,0.7,6,0,126,0.129648694,1879,257587,668509,1,70.64,71.48,50,10,9,22,24,5.56,0,0,0,5.36,0,3.48,0,0.64
11286,children1176,4286.034603,2536.658665,zone(60),girl,2,0.783787726,1.206699529,-0.100954861,2,0.7,6,0,126,0.168937934,1870,257531,668532,1,64,77,38,6,7,19,27,4.48,0,0,0,2.24,0.12,2.64,0,0.64
11286,children1177,4260.568389,2639.088103,zone(60),boy,3,1.488414383,1.362911848,-0.100954861,2,0.7,4,2,126,0.190807659,1741,257506,668433,0,92.2,27.6,10,5,19,28,9,0.84,0,3.2,0,1.16,0.24,0.92,28,0.92
11286,children1178,4322.373555,2627.436621,zone(60),boy,3,0.3,0.878391935,-0.100954861,2,0.7,4,1,126,0.122974871,1777,257568,668440,0.703775671,46.64,52.84,34,3,4,18,18,0.44,0,0.6,0,1.96,0.08,1.68,0,0.08
11286,children1179,4200.317178,2378.472884,zone(60),girl,2,1.272594681,0.875308866,-0.100954861,2,0.7,8,1,126,0.122543241,1762,257447,668686,0.883433269,79,54.56,28,8,11,23,20,1.32,0,5.48,0,1.32,0.56,1.76,13,0.88
11286,children1180,4202.576353,2627.637165,zone(60),boy,3,0.791734112,0.928482164,-0.100954861,2,0.7,5,2,126,0.129987503,1679,257447,668443,0.300941209,47.2,22.76,7,1,11,23,8,0.52,0,0.28,0,0.6,0.08,2.76,0,0.16
11286,children1181,4228.44378,2616.815833,zone(60),boy,3,0.913929185,1.446450259,-0.100954861,2,0.7,4,2,126,0.202503036,1679,257470,668454,0.692387277,81.52,61.96,32,9,10,24,20,3.8,0,0.72,0,5.12,0.04,0,17,0.88
11286,children1182,4377.902812,2475.233726,zone(60),girl,1,1.073604878,1.098597572,-0.100954861,2,0.7,7,1,126,0.15380366,1762,257614,668597,0,48.16,18.68,29,5,10,21,6,0.52,0,2.72,0,2.24,0.76,3.28,0,0.24
11286,children1183,4291.555875,2559.871529,zone(60),boy,3,1.292586751,0.8494136,-0.100954861,2,0.7,5,2,126,0.118917904,1827,257538,668506,0,78.48,23.6,30,10,17,27,7,4.72,0,4.24,0,1.96,0.32,2.48,12,0.8
11286,children1184,4328.183346,2486.126661,zone(60),boy,1,0.818212899,0.582834453,-0.100954861,2,0.7,8,1,126,0.081596823,1762,257574,668580,0.593423695,54.36,33.32,15,4,10,23,11,0.76,0,1.6,0,1.84,0.48,4.24,0,0.32
11286,children1185,4210.734955,2654.850856,zone(60),girl,1,0.683559551,0.86796233,-0.100954861,2,0.7,7,2,126,0.121514726,1679,257453,668412,0.85396859,52.16,50.72,33,4,6,19,17,1.56,0,1.08,0,2,0.32,3,0,0.32
11286,children1186,4322.821242,2682.619368,zone(60),girl,3,0.57229495,1.371298016,-0.100954861,2,0.7,13,1,126,0.191981722,1541,257569,668387,0.391314102,47.28,37.12,37,5,5,19,12,3.76,0,0.76,0,1.08,0,1.76,3,0.16
11286,children1187,4686.18804,2437.282083,zone(60),boy,1,0.91962783,0.856376592,-0.100954861,2,0.7,5,1,126,0.119892723,1318,257931,668630,0,66.76,23.24,22,5,11,24,6,0.88,0,0.6,0,4.24,0,0.84,17,0.64
11286,children1188,4345.101111,2532.876142,zone(60),girl,4,0.732828513,0.816006859,-0.100954861,2,0.7,3,2,126,0.11424096,1879,257582,668535,0.578972982,48.12,41.6,24,2,8,20,12,1,0,0,0,1.68,0.32,1.2,2,0.2
11286,children1189,4688.618629,2438.665255,zone(60),boy,3,1.282470608,1.00002976,-0.100954861,2,0.7,7,2,126,0.140004166,1318,257931,668630,0,68.96,13.44,25,10,16,27,5,4.84,0,2.24,0,2.96,0.32,2.56,6,0.64
11286,children1190,4266.698469,2687.207314,zone(60),boy,3,1.462579124,0.854767539,-0.100954861,2,0.7,3,0,126,0.119667455,1722,257502,668383,1,95.96,78.28,26,11,16,28,27,6.52,0,1,0,3.72,0.76,4.4,6,1
11286,children1191,4234.527274,2400.967586,zone(60),boy,1,0.740455285,0.86956367,-0.100954861,2,0.7,7,0,126,0.121738914,1762,257467,668671,1,74.52,66.96,53,14,9,22,23,8.36,0,1.56,0,4.52,0,1.04,3,0.84
11286,children1192,4223.12018,2439.697925,zone(60),boy,3,1.144417455,1.366454227,-0.100954861,2,0.7,7,1,126,0.191303592,1762,257459,668634,0.981826018,91.72,69.24,35,12,13,26,24,3.92,0,4.12,0,4.68,0.16,3.24,11,0.92
11286,children1193,4450.397744,2724.938901,zone(61),boy,1,1.266349614,0.588733809,0.012818014,1,0.6,6,0,126,0.070648057,1428,257683,668339,1,80.68,56.84,12,4,18,28,20,0.88,0,2.12,0,1.32,1.24,1.88,5,0.84
11286,children1194,4547.22461,2683.064574,zone(61),girl,1,1.204253605,0.998765431,0.012818014,1,0.6,5,1,126,0.119851852,1211,257828,668381,0.378159308,53.2,13.6,27,6,13,22,4,4.4,0,1.52,0,0.96,0.12,4.72,0,0.28
11286,children1195,4439.402552,2725.249765,zone(61),girl,1,0.985292942,0.728243361,0.012818014,1,0.6,6,0,126,0.087389203,1428,257683,668339,1,58.52,50.52,33,6,10,21,18,2.88,0,3.12,0,0.96,0.36,1.2,0,0.4
11286,children1196,4448.626024,2732.545321,zone(61),girl,4,1.487993638,0.574559464,0.012818014,1,0.6,4,0,126,0.068947136,1428,257683,668339,1,98.4,93.56,4,1,13,25,32,0,0,1.76,0,0,0,0,25,1
11286,children1197,4447.326492,2733.113983,zone(61),girl,1,0.361883458,0.684127641,0.012818014,1,0.6,5,0,126,0.082095317,1428,257683,668339,1,48.84,66.8,16,1,3,17,23,1.16,0,0.04,0,0.12,0,1.92,1,0.12
11286,children1198,4564.007962,3266.894044,zone(61),boy,2,1.284525798,1.491186917,0.012818014,1,0.6,7,0,62,0.17894243,1953,257874,667853,1,97.36,73.48,58,23,15,27,27,9.88,0,6.12,0.36,7.12,0.4,3.36,0,0.96
11286,children1199,4616.420803,2687.616602,zone(61),girl,1,1.263148757,0.975095888,0.012818014,1,0.6,7,0,126,0.117011507,1211,257828,668381,1,62.84,51.68,20,5,13,22,17,2.56,0,2.12,0,0.96,0.16,2.96,0,0.6
11286,children1200,4693.382984,3175.249158,zone(61),girl,1,0.515146037,0.761180494,0.012818014,1,0.6,5,0,62,0.091341659,975,257874,667853,1,45.76,46.48,27,3,5,17,15,1,0,2.76,0,0,0.24,2.2,0,0.08
11286,children1201,4738.42833,3183.387681,zone(61),girl,1,1.017558501,0.773099649,0.012818014,1,0.6,6,0,62,0.092771958,975,257874,667853,1,62.2,52.6,29,8,8,21,18,5.16,0,2.24,1,0,0.16,1.52,3,0.48
11286,children1202,4623.831704,3245.403422,zone(61),girl,1,0.620374386,1.222756115,0.012818014,1,0.6,9,0,62,0.146730734,1953,257874,667853,1,63.36,74.76,52,7,4,19,27,2.68,0,3.72,0,1.32,0.32,4.08,0,0.52
11286,children1203,4607.925713,2689.551828,zone(61),girl,1,1.33312735,0.888207729,0.012818014,1,0.6,6,0,126,0.106584927,1211,257828,668381,1,67.96,49.24,31,8,13,23,17,1.44,0,3.96,0,3.28,0.36,3.76,0,0.72
11286,children1204,4695.17193,3170.114219,zone(61),boy,4,1.004318031,1.471235106,0.012818014,1,0.6,5,2,62,0.176548213,1953,257874,667853,0,59.24,13.52,35,11,13,25,4,7.52,0,1.92,0,2.4,0.28,3.88,0,0.4
11286,children1205,4442.631668,2734.621984,zone(61),boy,1,0.880388895,0.604643604,0.012818014,1,0.6,5,0,126,0.072557233,1428,257683,668339,1,63.64,54.68,13,4,10,23,19,3.68,0,0,0,0.44,0.32,5.56,0,0.52
11286,children1206,4447.178103,2728.031949,zone(61),girl,1,1.084400246,1.064455367,0.012818014,1,0.6,5,0,126,0.127734644,1428,257683,668339,1,61.88,59.84,36,5,8,22,20,1.16,0,0,0,4.44,0.96,3.84,0,0.6
11286,children1207,4435.43877,2735.47173,zone(61),girl,3,1.511163838,0.724193631,0.012818014,1,0.6,9,0,126,0.086903236,1428,257683,668339,1,86.12,69.12,25,7,15,25,25,4.6,0,1.44,0,1.48,0,2.4,10,0.92
11286,children1208,4639.841992,2681.706695,zone(61),girl,4,0.726830103,1.06412434,0.012818014,1,0.6,8,1,126,0.127694921,1211,257828,668381,0.804654923,51.32,40.6,14,1,7,19,14,0.64,0,0,0,1.28,0.36,1.8,4,0.24
